FECHA NEGOCIACIÓN,TÍTULO,EMISOR,NÚMERO DE ACCIONES,V. NOM. UNITARIO,PRECIO,VALOR NOMINAL,VALOR EFECTO,CASA COMPRADORA,CASA VENDEDORA,BOLSA
11/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,145653,1,2.4,145653,349567.2,PORTAFOLIO,VENTURA,BVG
11/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,221,1,2.42,221,534.82,ORION,MERCHANT VALORES,BVG
11/18/2019,ACCIONES,CORPORACION FAVORITA C.A.,498,1,2.4,498,1195.2,PICAVAL,METROVALORES,BVG
11/18/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/18/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/18/2019,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,1142,1,1.15,1142,1313.3,MERCAPITAL,METROVALORES,BVG
11/18/2019,ACCIONES,LA VANGUARDIA FORESTAL (VANGUARFOREST) S.A.,500,1,2.4,500,1200,ALBION,ALBION,BVG
11/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,14368,1,2.41,14368,34626.88,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/19/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1850,1,0.83,1850,1535.5,PORTAFOLIO,INTERVALORES,BVG
11/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,811,1,2.4,811,1946.4,METROVALORES,MERCAPITAL,BVG
11/19/2019,ACCIONES,CORPORACION FAVORITA C.A.,400,1,2.41,400,964,METROVALORES,MERCAPITAL,BVG
11/19/2019,ACCIONES,SUPERDEPORTE S.A.,32,1,6.05,32,193.6,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/19/2019,ACCIONES,SURPAPELCORP S.A.,60,1,4.25,60,255,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,620,1,2.41,620,1494.2,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1000,1,0.85,1000,850,ACTIVA,SILVERCROSS,BVG
11/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,9121,1,0.85,9121,7752.85,ACTIVA,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1000,1,0.85,1000,850,ACTIVA,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,13522,1,0.85,13522,11493.7,ACTIVA,ACTIVA,BVG
11/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2710,1,0.85,2710,2303.5,ACTIVA,ACTIVA,BVG
11/20/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2000,1,0.85,2000,1700,ACTIVA,ACTIVA,BVG
11/20/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,50,1000,1000,50000,50000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,40,1000,1000,40000,40000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,SURPAPELCORP S.A.,40,1,4.25,40,170,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,500,1,2.4,500,1200,CASAREAL,SANTA FE,BVG
11/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,166,1,2.41,166,400.06,SANTA FE,MERCAPITAL,BVG
11/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,500,1,2.42,500,1210,SANTA FE,SANTA FE,BVG
11/20/2019,ACCIONES,CORPORACION FAVORITA C.A.,600,1,2.4,600,1440,CASAREAL,SANTA FE,BVG
11/20/2019,ACCIONES,CONTINENTAL TIRE ANDINA S.A.,7033,1,1,7033,7033,METROVALORES,METROVALORES,BVG
11/21/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1306,1,0.8,1306,1044.8,PICAVAL,METROVALORES,BVG
11/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,279,1,2.4,279,669.6,SANTA FE,SANTA FE,BVG
11/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,3477,1,0.86,3477,2990.22,MERCAPITAL,MERCAPITAL,BVG
11/21/2019,ACCIONES,CERRO ALTO FORESTAL (HIGHFOREST) S.A.,150,1,15.75,150,2362.5,ALBION,ALBION,BVG
11/21/2019,ACCIONES,EL SENDERO FORESTAL (PATHFOREST) S.A.,75,1,23,75,1725,ALBION,ALBION,BVG
11/21/2019,ACCIONES,SURPAPELCORP S.A.,40,1,4.25,40,170,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/21/2019,ACCIONES,BANCO GUAYAQUIL S.A.,52759,1,0.85,52759,44845.15,SILVERCROSS,SANTA FE,BVG
11/21/2019,ACCIONES,VALLE GRANDE FORESTAL (VALLEYFOREST) S.A.,1775,1,2.8,1775,4970,ALBION,ALBION,BVG
11/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,207,1,2.41,207,498.87,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,207,1,2.41,207,498.87,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,28,1,2.41,28,67.48,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/21/2019,ACCIONES,LA ENSENADA FORESTAL (COVEFOREST) S.A.,1775,1,2.85,1775,5058.75,ALBION,ALBION,BVG
11/21/2019,ACCIONES,INDUSTRIAS ALES C.A.,7500,1,0.5,7500,3750,PORTAFOLIO,VECTORGLOBAL WMG,BVG
11/21/2019,ACCIONES,CORPORACION FAVORITA C.A.,105,1,2.4,105,252,CASAREAL,VECTORGLOBAL WMG,BVG
11/22/2019,ACCIONES,INVERSANCARLOS S.A.,12648,1,1.18,12648,14924.64,CITADEL,CITADEL,BVG
11/22/2019,ACCIONES,CORPORACION FAVORITA C.A.,48,1,2.38,48,114.24,VECTORGLOBAL WMG,CITADEL,BVG
11/22/2019,ACCIONES,BANCO GUAYAQUIL S.A.,859,1,0.85,859,730.15,SILVERCROSS,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,BANCO GUAYAQUIL S.A.,14941,1,0.85,14941,12699.85,CASAREAL,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,11,1000,1000,11000,11000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,5,1000,1000,5000,5000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,SURPAPELCORP S.A.,50,1,4.25,50,212.5,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/22/2019,ACCIONES,BANCO GUAYAQUIL S.A.,14200,1,0.85,14200,12070,CASAREAL,ACCIONES Y VALORES,BVG
11/25/2019,ACCIONES,CORPORACION FAVORITA C.A.,1750,1,2.39,1750,4182.5,MERCAPITAL,MERCAPITAL,BVG
11/25/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/25/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2336,1,0.87,2336,2032.32,CASAREAL,ACCIONES Y VALORES,BVG
11/25/2019,ACCIONES,CORPORACION FAVORITA C.A.,6984,1,2.35,6984,16412.4,ORION,ACTIVA,BVG
11/26/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,717477,1,0.79,717477,566806.83,CITADEL,CITADEL,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,1983,1,2.38,1983,4719.54,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,1700,1,2.38,1700,4046,ACCIONES Y VALORES,METROVALORES,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,350,1,2.38,350,833,SANTA FE,MERCAPITAL,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,14964,1,2.38,14964,35614.32,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,4160,1,2.38,4160,9900.8,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,519,1,2.38,519,1235.22,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,1623,1,2.39,1623,3878.97,MERCAPITAL,MERCAPITAL,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,1623,1,2.39,1623,3878.97,MERCAPITAL,MERCAPITAL,BVG
11/26/2019,ACCIONES,CORPORACION FAVORITA C.A.,1623,1,2.39,1623,3878.97,MERCAPITAL,MERCAPITAL,BVG
11/26/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,4993,1,0.78,4993,3894.54,MERCAPITAL,METROVALORES,BVG
11/26/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,5,1000,1000,5000,5000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,5,1000,1000,5000,5000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,20,1000,1000,20000,20000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/26/2019,ACCIONES,BANCO GUAYAQUIL S.A.,5051,1,0.9,5051,4545.9,CASAREAL,CITADEL,BVG
11/26/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2323,1,0.9,2323,2090.7,CASAREAL,CITADEL,BVG
11/26/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2370,1,0.86,2370,2038.2,MERCAPITAL,ACTIVA,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,1224,1,2.38,1224,2913.12,MERCHANT VALORES,ORION,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,188,1,2.39,188,449.32,METROVALORES,ECUABURSÁTIL,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,390,1,2.38,390,928.2,MERCAPITAL,MERCAPITAL,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.39,1000,2390,INTERVALORES,PICAVAL,BVG
11/27/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,30000,1,0.79,30000,23700,METROVALORES,METROVALORES,BVG
11/27/2019,ACCIONES,SUPERDEPORTE S.A.,99,1,6.05,99,598.95,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/27/2019,ACCIONES,TECATEAK S.A.,984,1,3.05,984,3001.2,ACCIONES Y VALORES,PLUSVALORES,BVG
11/27/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/27/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,16,1000,1000,16000,16000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/27/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,8,1000,1000,8000,8000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,385,1,2.39,385,920.15,MERCAPITAL,MERCAPITAL,BVG
11/27/2019,ACCIONES,NATLUK S.A.,6,1,6.7,6,40.2,CASAREAL,CASAREAL,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,300,1,2.38,300,714,METROVALORES,ADVFIN S.A.,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,128,1,2.38,128,304.64,METROVALORES,ECUABURSÁTIL,BVG
11/27/2019,ACCIONES,BANCO PICHINCHA C.A.,8,100,90,800,720,METROVALORES,METROVALORES,BVG
11/27/2019,ACCIONES,CORPORACION FAVORITA C.A.,642,1,2.38,642,1527.96,METROVALORES,PORTAFOLIO,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,2000,1,2.38,2000,4760,MERCAPITAL,MERCAPITAL,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,271,1,2.38,271,644.98,METROVALORES,VALUE,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,300,1,2.38,300,714,MERCAPITAL,METROVALORES,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,2070,1,2.38,2070,4926.6,MERCAPITAL,MERCAPITAL,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,300,1,2.39,300,717,MERCAPITAL,MERCAPITAL,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,4641,1,2.38,4641,11045.58,PLUSBURSÁTIL,MERCAPITAL,BVG
11/28/2019,ACCIONES,BANCO GUAYAQUIL S.A.,3000,1,1,3000,3000,SILVERCROSS,CITADEL,BVG
11/28/2019,ACCIONES,BANCO GUAYAQUIL S.A.,1454,1,1,1454,1454,SILVERCROSS,SANTA FE,BVG
11/28/2019,ACCIONES,BANCO GUAYAQUIL S.A.,5546,1,1,5546,5546,SILVERCROSS,CITADEL,BVG
11/28/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,200,1000,1000,200000,200000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/28/2019,ACCIONES,BANCO GUAYAQUIL S.A.,22697,1,1,22697,22697,ACTIVA,ACTIVA,BVG
11/28/2019,ACCIONES,BANCO GUAYAQUIL S.A.,8621,1,1,8621,8621,ACTIVA,ACTIVA,BVG
11/28/2019,ACCIONES PREFERIDAS,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20,2500,5000,50000,100000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/28/2019,ACCIONES PREFERIDAS,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20,2500,5000,50000,100000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/28/2019,ACCIONES PREFERIDAS,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20,2500,5000,50000,100000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/28/2019,ACCIONES PREFERIDAS,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20,2500,5000,50000,100000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/28/2019,ACCIONES,CORPORACION FAVORITA C.A.,1300,1,2.38,1300,3094,SANTA FE,METROVALORES,BVG
11/29/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,200,1000,1000,200000,200000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,9897,1,2.38,9897,23554.86,PLUSBURSÁTIL,SANTA FE,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,691,1,2.38,691,1644.58,PLUSBURSÁTIL,ECUABURSÁTIL,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,168,1,2.38,168,399.84,PLUSBURSÁTIL,ECUABURSÁTIL,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.38,1000,2380,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,562,1,2.38,562,1337.56,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,1539,1,2.38,1539,3662.82,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,686,1,2.38,686,1632.68,PLUSBURSÁTIL,SANTA FE,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,85,1,2.38,85,202.3,PLUSBURSÁTIL,SANTA FE,BVG
11/29/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1884,1,0.79,1884,1488.36,ACCIONES Y VALORES,ECUABURSÁTIL,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,2.38,1000,2380,SANTA FE,SANTA FE,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,2000,1,2.38,2000,4760,SANTA FE,SANTA FE,BVG
11/29/2019,ACCIONES,CORPORACION FAVORITA C.A.,1845,1,2.38,1845,4391.1,MERCAPITAL,MERCAPITAL,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,50,1,2.4,50,120,MERCAPITAL,METROVALORES,BVG
12/2/2019,ACCIONES,HOLCIM ECUADOR S.A.,33,3,56,99,1848,MERCAPITAL,ORION,BVG
12/2/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,2447,1,0.8,2447,1957.6,ADVFIN S.A.,METROVALORES,BVG
12/2/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,11380,1,0.79,11380,8990.2,METROVALORES,METROVALORES,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,389,1,2.39,389,929.71,MERCAPITAL,MERCAPITAL,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,10000,1,2.38,10000,23800,PLUSBURSÁTIL,INTRODUCER BROKER,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,1243,1,2.38,1243,2958.34,METROVALORES,BANRIO,BVG
12/2/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1311,1,0.77,1311,1009.47,RyH ASOCIADOS,METROVALORES,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,10000,1,2.38,10000,23800,RyH ASOCIADOS,VALPACIFICO,BVG
12/2/2019,ACCIONES,CERVECERIA NACIONAL CN S.A.,22,1,91,22,2002,VALPACIFICO,VALPACIFICO,BVG
12/2/2019,ACCIONES,CERVECERIA NACIONAL CN S.A.,23,1,91,23,2093,VALPACIFICO,VALPACIFICO,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,500,1,2.38,500,1190,PLUSBURSÁTIL,ORION,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,1464,1,2.38,1464,3484.32,PLUSBURSÁTIL,ORION,BVG
12/2/2019,ACCIONES,CORPORACION FAVORITA C.A.,300,1,2.38,300,714,METROVALORES,SANTA FE,BVG
12/2/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,8091,1,0.79,8091,6391.89,RyH ASOCIADOS,PLUSBURSÁTIL,BVG
12/3/2019,ACCIONES,INVERSANCARLOS S.A.,12000,1,1.18,12000,14160,CITADEL,CITADEL,BVG
12/3/2019,ACCIONES,INDUSTRIAS ALES C.A.,4976,1,0.5,4976,2488,PORTAFOLIO,PICAVAL,BVG
12/3/2019,ACCIONES,INDUSTRIAS ALES C.A.,4976,1,0.5,4976,2488,PORTAFOLIO,PICAVAL,BVG
12/3/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/3/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,1,1000,1000,1000,1000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/3/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,2,1000,1000,2000,2000,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,SUPERDEPORTE S.A.,120,1,6.05,120,726,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,BANCO BOLIVARIANO C.A.,60000,1,1,60000,60000,MASVALORES,MASVALORES,BVG
12/3/2019,ACCIONES,CORPORACION FAVORITA C.A.,6300,1,2.36,6300,14868,SANTA FE,ACCIONES Y VALORES,BVG
12/3/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1221,1,0.8,1221,976.8,ADVFIN S.A.,VECTORGLOBAL WMG,BVG
12/3/2019,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1221,1,0.8,1221,976.8,ADVFIN S.A.,VECTORGLOBAL WMG,BVG
12/3/2019,ACCIONES,CORPORACION FAVORITA C.A.,1400,1,2.38,1400,3332,PLUSBURSÁTIL,METROVALORES,BVG
12/3/2019,ACCIONES,CORPORACION FAVORITA C.A.,18511,1,2.37,18511,43871.07,VECTORGLOBAL WMG,ACCIONES Y VALORES,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,800,1,2.39,800,1912,MERCHANT VALORES,MERCAPITAL,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,7600,1,2.38,7600,18088,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/4/2019,ACCIONES,CERVECERIA NACIONAL CN S.A.,25,1,92,25,2300,INTERVALORES,ANALYTICA SECURITIES,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,3933,1,2.38,3933,9360.54,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,5082,1,2.38,5082,12095.16,PLUSBURSÁTIL,VECTORGLOBAL WMG,BVG
12/4/2019,ACCIONES PREFERIDAS,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20,2500,5020,50000,100400,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/4/2019,ACCIONES PREFERIDAS,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20,2500,5020,50000,100400,ACCIONES Y VALORES,ACCIONES Y VALORES,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,2500,1,2.37,2500,5925,SANTA FE,SANTA FE,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,169,1,2.38,169,402.22,METROVALORES,MERCAPITAL,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,1063,1,2.39,1063,2540.57,METROVALORES,ORION,BVG
12/4/2019,ACCIONES,CORPORACION FAVORITA C.A.,1500,1,2.39,1500,3585,MERCAPITAL,MERCAPITAL,BVG
12/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,1020,1,2.39,1020,2437.8,METROVALORES,MERCAPITAL,BVG
12/5/2019,ACCIONES,HOLCIM ECUADOR S.A.,20,3,58,60,1160,CASAREAL,VALUE,BVG
12/5/2019,ACCIONES,HOLCIM ECUADOR S.A.,20,3,58,60,1160,CASAREAL,VALUE,BVG
12/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,1456,1,2.39,1456,3479.84,SILVERCROSS,MERCAPITAL,BVG
12/5/2019,ACCIONES,CORPORACION FAVORITA C.A.,1845,1,2.39,1845,4409.55,ORION,MERCAPITAL,BVG
12/5/2019,ACCIONES,BANCO GUAYAQUIL S.A.,10659,1,1,10659,10659,ACTIVA,ACTIVA,BVG
12/5/2019,ACCIONES,BANCO GUAYAQUIL S.A.,47264,1,1,47264,47264,ACTIVA,ACTIVA,BVG
12/5/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2020,1,1,2020,2020,ACTIVA,ACTIVA,BVG
12/5/2019,ACCIONES,BANCO GUAYAQUIL S.A.,2525,1,1,2525,2525,ACTIVA,ACTIVA,BVG
12/5/2019,ACCIONES,BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.,200,1000,1000,200000,200000,ACCIONES Y VALORES,ADVFIN S.A.,BVG
12/5/2019,ACCIONES,LA CUMBRE FORESTAL PEAKFOREST S.A.,200,1,14.5,200,2900,ALBION,ALBION,BVG
12/5/2019,ACCIONES,NATLUK S.A.,181,1,7,181,1267,CASAREAL,CASAREAL,BVG
12/5/2019,ACCIONES,INDUSTRIAS ALES C.A.,322,1,0.5,322,161,PORTAFOLIO,MERCAPITAL,BVG
12/6/2019,ACCIONES,BANCO GUAYAQUIL S.A.,20000,1,0.92,20000,18400,SILVERCROSS,SILVERCROSS,BVG
12/6/2019,ACCIONES,BANCO GUAYAQUIL S.A.,14045,1,0.92,14045,12921.4,SILVERCROSS,SILVERCROSS,BVG
12/6/2019,ACCIONES,BANCO GUAYAQUIL S.A.,163,1,0.9,163,146.7,SILVERCROSS,SILVERCROSS,BVG
